family,scenario,field,segment,binning,k,share,cumulative_share
Gray-Scott reaction-diffusion,spirals,A,settled,box,35,3.662658880946328e-05,0.9998475706869259
Gray-Scott reaction-diffusion,spirals,A,settled,box,36,2.959774515952902e-05,0.9998771684320854
Gray-Scott reaction-diffusion,spirals,A,settled,box,37,2.3504400564646726e-05,0.9999006728326499
Gray-Scott reaction-diffusion,spirals,A,settled,box,38,1.889170379753821e-05,0.9999195645364475
Gray-Scott reaction-diffusion,spirals,A,settled,box,39,1.5214047715491264e-05,0.999934778584163
Gray-Scott reaction-diffusion,spirals,A,settled,box,40,1.2216260700847055e-05,0.9999469948448638
Gray-Scott reaction-diffusion,spirals,A,settled,box,41,9.90799060254193e-06,0.9999569028354665
Gray-Scott reaction-diffusion,spirals,A,settled,box,42,8.034579258120823e-06,0.9999649374147246
Gray-Scott reaction-diffusion,spirals,A,settled,box,43,6.478709333497256e-06,0.999971416124058
Gray-Scott reaction-diffusion,spirals,A,settled,box,44,5.263698053372639e-06,0.9999766798221115
Gray-Scott reaction-diffusion,spirals,A,settled,box,45,4.258462933866437e-06,0.9999809382850452
Gray-Scott reaction-diffusion,spirals,A,settled,box,46,3.4694345890369194e-06,0.9999844077196343
Gray-Scott reaction-diffusion,spirals,A,settled,box,47,2.795636493271576e-06,0.9999872033561276
Gray-Scott reaction-diffusion,spirals,A,settled,box,48,2.2635020380568224e-06,0.9999894668581657
Gray-Scott reaction-diffusion,spirals,A,settled,box,49,1.8961787996407942e-06,0.9999913630369653
Gray-Scott reaction-diffusion,spirals,A,settled,box,50,1.5414032852783635e-06,0.9999929044402506
Gray-Scott reaction-diffusion,spirals,A,settled,box,51,1.2607644319506076e-06,0.9999941652046825
Gray-Scott reaction-diffusion,spirals,A,settled,box,52,1.0588311725777336e-06,0.9999952240358551
Gray-Scott reaction-diffusion,spirals,A,settled,box,53,8.506378111309341e-07,0.9999960746736661
Gray-Scott reaction-diffusion,spirals,A,settled,box,54,7.175968254235493e-07,0.9999967922704917
Gray-Scott reaction-diffusion,spirals,A,settled,box,55,5.957502539156333e-07,0.9999973880207456
Gray-Scott reaction-diffusion,spirals,A,settled,box,56,4.951386992480783e-07,0.9999978831594448
Gray-Scott reaction-diffusion,spirals,A,settled,box,57,4.263933297405522e-07,0.9999983095527745
Gray-Scott reaction-diffusion,spirals,A,settled,box,58,3.621526651864781e-07,0.9999986717054397
Gray-Scott reaction-diffusion,spirals,A,settled,box,59,3.110184218770404e-07,0.9999989827238616
Gray-Scott reaction-diffusion,spirals,A,settled,box,60,2.728132398957713e-07,0.9999992555371015
Gray-Scott reaction-diffusion,spirals,A,settled,box,61,2.3829052719769651e-07,0.9999994938276285
Gray-Scott reaction-diffusion,spirals,A,settled,box,62,2.1725474320214731e-07,0.9999997110823717
Gray-Scott reaction-diffusion,spirals,A,settled,box,63,1.9754139730055238e-07,0.9999999086237691
Gray-Scott reaction-diffusion,spirals,A,settled,box,64,9.137623111792128e-08,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,1,0.03413208206291612,0.03413208206291612
Gray-Scott reaction-diffusion,spirals,B,full,radial,2,0.05324444143532267,0.08737652349823878
Gray-Scott reaction-diffusion,spirals,B,full,radial,3,0.05827840401810584,0.14565492751634462
Gray-Scott reaction-diffusion,spirals,B,full,radial,4,0.06192512696666884,0.20758005448301348
Gray-Scott reaction-diffusion,spirals,B,full,radial,5,0.0912902451152936,0.2988702995983071
Gray-Scott reaction-diffusion,spirals,B,full,radial,6,0.06909857758822899,0.3679688771865361
Gray-Scott reaction-diffusion,spirals,B,full,radial,7,0.07687912627425841,0.44484800346079445
Gray-Scott reaction-diffusion,spirals,B,full,radial,8,0.07437868067982241,0.5192266841406169
Gray-Scott reaction-diffusion,spirals,B,full,radial,9,0.0638823329734922,0.5831090171141091
Gray-Scott reaction-diffusion,spirals,B,full,radial,10,0.06895796645842697,0.6520669835725361
Gray-Scott reaction-diffusion,spirals,B,full,radial,11,0.055009251112769546,0.7070762346853057
Gray-Scott reaction-diffusion,spirals,B,full,radial,12,0.05430920098767785,0.7613854356729834
Gray-Scott reaction-diffusion,spirals,B,full,radial,13,0.04892659135743852,0.8103120270304219
Gray-Scott reaction-diffusion,spirals,B,full,radial,14,0.03472181625360726,0.8450338432840292
Gray-Scott reaction-diffusion,spirals,B,full,radial,15,0.028921044380495954,0.8739548876645251
Gray-Scott reaction-diffusion,spirals,B,full,radial,16,0.02239825310109296,0.8963531407656181
Gray-Scott reaction-diffusion,spirals,B,full,radial,17,0.020139372716799425,0.9164925134824176
Gray-Scott reaction-diffusion,spirals,B,full,radial,18,0.015394989104837479,0.9318875025872551
Gray-Scott reaction-diffusion,spirals,B,full,radial,19,0.012020359594499994,0.9439078621817549
Gray-Scott reaction-diffusion,spirals,B,full,radial,20,0.009692840367157096,0.953600702548912
Gray-Scott reaction-diffusion,spirals,B,full,radial,21,0.008617051993649961,0.962217754542562
Gray-Scott reaction-diffusion,spirals,B,full,radial,22,0.006395392244427337,0.9686131467869893
Gray-Scott reaction-diffusion,spirals,B,full,radial,23,0.005172745429474587,0.9737858922164639
Gray-Scott reaction-diffusion,spirals,B,full,radial,24,0.004452380566295798,0.9782382727827597
Gray-Scott reaction-diffusion,spirals,B,full,radial,25,0.003916458383769025,0.9821547311665287
Gray-Scott reaction-diffusion,spirals,B,full,radial,26,0.0032123258758020947,0.985367057042331
Gray-Scott reaction-diffusion,spirals,B,full,radial,27,0.00239948761636918,0.9877665446587001
Gray-Scott reaction-diffusion,spirals,B,full,radial,28,0.0019683818972102813,0.9897349265559103
Gray-Scott reaction-diffusion,spirals,B,full,radial,29,0.0017975802555786186,0.9915325068114889
Gray-Scott reaction-diffusion,spirals,B,full,radial,30,0.0014044753758696237,0.9929369821873586
Gray-Scott reaction-diffusion,spirals,B,full,radial,31,0.0012380472673680545,0.9941750294547266
Gray-Scott reaction-diffusion,spirals,B,full,radial,32,0.0009586103178316418,0.9951336397725582
Gray-Scott reaction-diffusion,spirals,B,full,radial,33,0.000804665490430492,0.9959383052629888
Gray-Scott reaction-diffusion,spirals,B,full,radial,34,0.0007080540550839663,0.9966463593180727
Gray-Scott reaction-diffusion,spirals,B,full,radial,35,0.0005214662473911495,0.9971678255654638
Gray-Scott reaction-diffusion,spirals,B,full,radial,36,0.0004753186258510527,0.9976431441913148
Gray-Scott reaction-diffusion,spirals,B,full,radial,37,0.00037729455175558157,0.9980204387430706
Gray-Scott reaction-diffusion,spirals,B,full,radial,38,0.0003448537854363426,0.9983652925285069
Gray-Scott reaction-diffusion,spirals,B,full,radial,39,0.00027061737591454115,0.9986359099044215
Gray-Scott reaction-diffusion,spirals,B,full,radial,40,0.000208647650910234,0.9988445575553317
Gray-Scott reaction-diffusion,spirals,B,full,radial,41,0.00019858659519806233,0.9990431441505299
Gray-Scott reaction-diffusion,spirals,B,full,radial,42,0.00015604206643107977,0.9991991862169609
Gray-Scott reaction-diffusion,spirals,B,full,radial,43,0.00013752684012234613,0.9993367130570833
Gray-Scott reaction-diffusion,spirals,B,full,radial,44,0.00010847773201205867,0.9994451907890953
Gray-Scott reaction-diffusion,spirals,B,full,radial,45,8.716714047968148e-05,0.999532357929575
Gray-Scott reaction-diffusion,spirals,B,full,radial,46,7.788888463588799e-05,0.9996102468142108
Gray-Scott reaction-diffusion,spirals,B,full,radial,47,6.311115771482293e-05,0.9996733579719256
Gray-Scott reaction-diffusion,spirals,B,full,radial,48,5.4414293965907705e-05,0.9997277722658915
Gray-Scott reaction-diffusion,spirals,B,full,radial,49,4.37730680937778e-05,0.9997715453339854
Gray-Scott reaction-diffusion,spirals,B,full,radial,50,3.9691686199515e-05,0.9998112370201848
Gray-Scott reaction-diffusion,spirals,B,full,radial,51,3.1267515299293365e-05,0.9998425045354841
Gray-Scott reaction-diffusion,spirals,B,full,radial,52,2.505990283516205e-05,0.9998675644383193
Gray-Scott reaction-diffusion,spirals,B,full,radial,53,2.2557623002958488e-05,0.9998901220613222
Gray-Scott reaction-diffusion,spirals,B,full,radial,54,1.78372927241987e-05,0.9999079593540464
Gray-Scott reaction-diffusion,spirals,B,full,radial,55,1.6959156288480612e-05,0.9999249185103349
Gray-Scott reaction-diffusion,spirals,B,full,radial,56,1.2928713562609783e-05,0.9999378472238976
Gray-Scott reaction-diffusion,spirals,B,full,radial,57,1.123266832667986e-05,0.9999490798922241
Gray-Scott reaction-diffusion,spirals,B,full,radial,58,9.584138258257118e-06,0.9999586640304825
Gray-Scott reaction-diffusion,spirals,B,full,radial,59,8.121379834930753e-06,0.9999667854103174
Gray-Scott reaction-diffusion,spirals,B,full,radial,60,7.068105432564543e-06,0.99997385351575
Gray-Scott reaction-diffusion,spirals,B,full,radial,61,6.09601184000923e-06,0.9999799495275901
Gray-Scott reaction-diffusion,spirals,B,full,radial,62,5.1095895362074345e-06,0.9999850591171262
Gray-Scott reaction-diffusion,spirals,B,full,radial,63,4.539406428697794e-06,0.999989598523555
Gray-Scott reaction-diffusion,spirals,B,full,radial,64,3.2810025454609827e-06,0.9999928795261004
Gray-Scott reaction-diffusion,spirals,B,full,radial,65,2.1439788598966502e-06,0.9999950235049603
Gray-Scott reaction-diffusion,spirals,B,full,radial,66,1.4303024452081435e-06,0.9999964538074055
Gray-Scott reaction-diffusion,spirals,B,full,radial,67,1.0972847107644776e-06,0.9999975510921163
Gray-Scott reaction-diffusion,spirals,B,full,radial,68,8.499733928386248e-07,0.9999984010655092
Gray-Scott reaction-diffusion,spirals,B,full,radial,69,5.425464792138904e-07,0.9999989436119885
Gray-Scott reaction-diffusion,spirals,B,full,radial,70,3.5003781389117785e-07,0.9999992936498023
Gray-Scott reaction-diffusion,spirals,B,full,radial,71,2.9272767665275095e-07,0.9999995863774789
Gray-Scott reaction-diffusion,spirals,B,full,radial,72,2.0408348198999277e-07,0.9999997904609609
Gray-Scott reaction-diffusion,spirals,B,full,radial,73,1.0947042691287554e-07,0.9999998999313878
Gray-Scott reaction-diffusion,spirals,B,full,radial,74,6.902202510445778e-08,0.999999968953413
Gray-Scott reaction-diffusion,spirals,B,full,radial,75,2.3532611924369135e-08,0.999999992486025
Gray-Scott reaction-diffusion,spirals,B,full,radial,76,7.513975279365372e-09,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,77,1.0161389656684096e-17,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,78,7.320845971763238e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,79,7.956786630704798e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,80,6.380516648395587e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,81,4.904370906680807e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,82,6.7398093485044625e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,83,3.394146653957135e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,84,4.8573039119748595e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,85,2.4312841885413317e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,86,2.45012128801565e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,87,2.113412305619329e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,88,9.148991597586129e-19,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,89,9.195381638201098e-19,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,radial,90,7.283918857601461e-20,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,full,box,1,0.03413208206291611,0.03413208206291611
Gray-Scott reaction-diffusion,spirals,B,full,box,2,0.053244441435322656,0.08737652349823877
Gray-Scott reaction-diffusion,spirals,B,full,box,3,0.06921558580292703,0.1565921093011658
Gray-Scott reaction-diffusion,spirals,B,full,box,4,0.07814062597380807,0.23473273527497385
Gray-Scott reaction-diffusion,spirals,B,full,box,5,0.08574741291965039,0.3204801481946243
Gray-Scott reaction-diffusion,spirals,B,full,box,6,0.08424428554963805,0.4047244337442623
Gray-Scott reaction-diffusion,spirals,B,full,box,7,0.07994402850080574,0.48466846224506804
Gray-Scott reaction-diffusion,spirals,B,full,box,8,0.07702685682867615,0.5616953190737443
Gray-Scott reaction-diffusion,spirals,B,full,box,9,0.0720881570685331,0.6337834761422774
Gray-Scott reaction-diffusion,spirals,B,full,box,10,0.06635040141700597,0.7001338775592834
Gray-Scott reaction-diffusion,spirals,B,full,box,11,0.058138456206174395,0.7582723337654579
Gray-Scott reaction-diffusion,spirals,B,full,box,12,0.04785438186223011,0.806126715627688
Gray-Scott reaction-diffusion,spirals,B,full,box,13,0.03913989117721874,0.8452666068049066
Gray-Scott reaction-diffusion,spirals,B,full,box,14,0.03134891090915721,0.8766155177140639
Gray-Scott reaction-diffusion,spirals,B,full,box,15,0.024845586208457053,0.9014611039225209
Gray-Scott reaction-diffusion,spirals,B,full,box,16,0.019514706666802533,0.9209758105893234
Gray-Scott reaction-diffusion,spirals,B,full,box,17,0.01540299444029796,0.9363788050296213
Gray-Scott reaction-diffusion,spirals,B,full,box,18,0.01212719107888772,0.9485059961085092
Gray-Scott reaction-diffusion,spirals,B,full,box,19,0.009727172722067523,0.9582331688305767
Gray-Scott reaction-diffusion,spirals,B,full,box,20,0.00790006100883456,0.9661332298394113
Gray-Scott reaction-diffusion,spirals,B,full,box,21,0.006298357240012858,0.9724315870794242
Gray-Scott reaction-diffusion,spirals,B,full,box,22,0.005089535992760804,0.977521123072185
Gray-Scott reaction-diffusion,spirals,B,full,box,23,0.004117457778125669,0.9816385808503107
Gray-Scott reaction-diffusion,spirals,B,full,box,24,0.003358855103734105,0.9849974359540448
Gray-Scott reaction-diffusion,spirals,B,full,box,25,0.002725291349185635,0.9877227273032305
Gray-Scott reaction-diffusion,spirals,B,full,box,26,0.0022213639661867127,0.9899440912694172
Gray-Scott reaction-diffusion,spirals,B,full,box,27,0.0018107554048239882,0.9917548466742411
Gray-Scott reaction-diffusion,spirals,B,full,box,28,0.001472567547106668,0.9932274142213476
Gray-Scott reaction-diffusion,spirals,B,full,box,29,0.0012107523580263796,0.9944381665793739
Gray-Scott reaction-diffusion,spirals,B,full,box,30,0.0009880324106914062,0.9954261989900652
Gray-Scott reaction-diffusion,spirals,B,full,box,31,0.0008053043272435805,0.9962315033173088
Gray-Scott reaction-diffusion,spirals,B,full,box,32,0.0006640381763056009,0.9968955414936146
Gray-Scott reaction-diffusion,spirals,B,full,box,33,0.000544507340973492,0.9974400488345879
Gray-Scott reaction-diffusion,spirals,B,full,box,34,0.0004470740517954,0.9978871228863834
Gray-Scott reaction-diffusion,spirals,B,full,box,35,0.00036703539461799023,0.9982541582810014
Gray-Scott reaction-diffusion,spirals,B,full,box,36,0.00030554921341991825,0.9985597074944212
Gray-Scott reaction-diffusion,spirals,B,full,box,37,0.00024955761051466055,0.9988092651049361
Gray-Scott reaction-diffusion,spirals,B,full,box,38,0.00020515177943584832,0.9990144168843719
Gray-Scott reaction-diffusion,spirals,B,full,box,39,0.00017052684685627776,0.9991849437312282
Gray-Scott reaction-diffusion,spirals,B,full,box,40,0.00013992471264587068,0.999324868443874
Gray-Scott reaction-diffusion,spirals,B,full,box,41,0.00011618951068242878,0.9994410579545564
Gray-Scott reaction-diffusion,spirals,B,full,box,42,9.675918730444374e-05,0.9995378171418609
Gray-Scott reaction-diffusion,spirals,B,full,box,43,7.93846139535396e-05,0.9996172017558145
Gray-Scott reaction-diffusion,spirals,B,full,box,44,6.567587492988088e-05,0.9996828776307444
Gray-Scott reaction-diffusion,spirals,B,full,box,45,5.3982203891890634e-05,0.9997368598346363
Gray-Scott reaction-diffusion,spirals,B,full,box,46,4.459322535277733e-05,0.9997814530599892
Gray-Scott reaction-diffusion,spirals,B,full,box,47,3.689851527325413e-05,0.9998183515752624
Gray-Scott reaction-diffusion,spirals,B,full,box,48,3.03419723460949e-05,0.9998486935476085
Gray-Scott reaction-diffusion,spirals,B,full,box,49,2.5639908419257646e-05,0.9998743334560278
Gray-Scott reaction-diffusion,spirals,B,full,box,50,2.1237810238502207e-05,0.9998955712662664
Gray-Scott reaction-diffusion,spirals,B,full,box,51,1.7745753609360903e-05,0.9999133170198758
Gray-Scott reaction-diffusion,spirals,B,full,box,52,1.4845889957216272e-05,0.999928162909833
Gray-Scott reaction-diffusion,spirals,B,full,box,53,1.2275818018725792e-05,0.9999404387278517
Gray-Scott reaction-diffusion,spirals,B,full,box,54,1.0440795712462647e-05,0.9999508795235641
Gray-Scott reaction-diffusion,spirals,B,full,box,55,8.813159976265101e-06,0.9999596926835405
Gray-Scott reaction-diffusion,spirals,B,full,box,56,7.3630455357027e-06,0.9999670557290763
Gray-Scott reaction-diffusion,spirals,B,full,box,57,6.4231692019524625e-06,0.9999734788982781
Gray-Scott reaction-diffusion,spirals,B,full,box,58,5.534509697665408e-06,0.9999790134079758
Gray-Scott reaction-diffusion,spirals,B,full,box,59,4.7759775627702725e-06,0.9999837893855386
Gray-Scott reaction-diffusion,spirals,B,full,box,60,4.279498871855141e-06,0.9999880688844104
Gray-Scott reaction-diffusion,spirals,B,full,box,61,3.786917276114158e-06,0.9999918558016865
Gray-Scott reaction-diffusion,spirals,B,full,box,62,3.487375961314854e-06,0.9999953431776477
Gray-Scott reaction-diffusion,spirals,B,full,box,63,3.167809248303981e-06,0.999998510986896
Gray-Scott reaction-diffusion,spirals,B,full,box,64,1.4890131041542652e-06,1.0
Gray-Scott reaction-diffusion,spirals,B,train,radial,1,0.03686434584000428,0.03686434584000428
Gray-Scott reaction-diffusion,spirals,B,train,radial,2,0.09886994059953844,0.13573428643954272
Gray-Scott reaction-diffusion,spirals,B,train,radial,3,0.09996583415679454,0.23570012059633727
Gray-Scott reaction-diffusion,spirals,B,train,radial,4,0.07612773237052804,0.3118278529668653
Gray-Scott reaction-diffusion,spirals,B,train,radial,5,0.11225283698248607,0.4240806899493514
Gray-Scott reaction-diffusion,spirals,B,train,radial,6,0.06908456231005633,0.4931652522594077
Gray-Scott reaction-diffusion,spirals,B,train,radial,7,0.07235112782431678,0.5655163800837245
Gray-Scott reaction-diffusion,spirals,B,train,radial,8,0.06908050997632492,0.6345968900600495
Gray-Scott reaction-diffusion,spirals,B,train,radial,9,0.05818623916677105,0.6927831292268205
Gray-Scott reaction-diffusion,spirals,B,train,radial,10,0.05288689278993323,0.7456700220167537
Gray-Scott reaction-diffusion,spirals,B,train,radial,11,0.03916020514540414,0.7848302271621578
Gray-Scott reaction-diffusion,spirals,B,train,radial,12,0.03597376980174842,0.8208039969639063
Gray-Scott reaction-diffusion,spirals,B,train,radial,13,0.03537500020275152,0.8561789971666578
Gray-Scott reaction-diffusion,spirals,B,train,radial,14,0.024156415472428486,0.8803354126390862
Gray-Scott reaction-diffusion,spirals,B,train,radial,15,0.019853178890150865,0.9001885915292371
Gray-Scott reaction-diffusion,spirals,B,train,radial,16,0.016631683308580444,0.9168202748378176
Gray-Scott reaction-diffusion,spirals,B,train,radial,17,0.015582845166483292,0.9324031200043008
Gray-Scott reaction-diffusion,spirals,B,train,radial,18,0.01159437876423564,0.9439974987685366
Gray-Scott reaction-diffusion,spirals,B,train,radial,19,0.009309451264484547,0.953306950033021
Gray-Scott reaction-diffusion,spirals,B,train,radial,20,0.007533411275229404,0.9608403613082505
Gray-Scott reaction-diffusion,spirals,B,train,radial,21,0.006332837773928482,0.9671731990821789
Gray-Scott reaction-diffusion,spirals,B,train,radial,22,0.0049651414272184275,0.9721383405093974
Gray-Scott reaction-diffusion,spirals,B,train,radial,23,0.004238111926975093,0.9763764524363726
Gray-Scott reaction-diffusion,spirals,B,train,radial,24,0.003768802611498509,0.9801452550478711
Gray-Scott reaction-diffusion,spirals,B,train,radial,25,0.003257241623511843,0.9834024966713828
Gray-Scott reaction-diffusion,spirals,B,train,radial,26,0.0027398822044770936,0.98614237887586
Gray-Scott reaction-diffusion,spirals,B,train,radial,27,0.002102049720292555,0.9882444285961526
Gray-Scott reaction-diffusion,spirals,B,train,radial,28,0.001706480079150547,0.989950908675303
Gray-Scott reaction-diffusion,spirals,B,train,radial,29,0.0016324192336310648,0.9915833279089341
Gray-Scott reaction-diffusion,spirals,B,train,radial,30,0.0012942533867571536,0.9928775812956911
Gray-Scott reaction-diffusion,spirals,B,train,radial,31,0.0011434078721845107,0.9940209891678757
Gray-Scott reaction-diffusion,spirals,B,train,radial,32,0.0008954527118678844,0.9949164418797436
Gray-Scott reaction-diffusion,spirals,B,train,radial,33,0.0008180810836235806,0.9957345229633672
Gray-Scott reaction-diffusion,spirals,B,train,radial,34,0.00070925789923768,0.9964437808626049
Gray-Scott reaction-diffusion,spirals,B,train,radial,35,0.0005079908215108231,0.9969517716841158
Gray-Scott reaction-diffusion,spirals,B,train,radial,36,0.00048823807353474405,0.9974400097576506
Gray-Scott reaction-diffusion,spirals,B,train,radial,37,0.0003867711532999191,0.9978267809109503
Gray-Scott reaction-diffusion,spirals,B,train,radial,38,0.00034695413847696336,0.9981737350494274
Gray-Scott reaction-diffusion,spirals,B,train,radial,39,0.00027405315488879413,0.9984477882043161
Gray-Scott reaction-diffusion,spirals,B,train,radial,40,0.00021284264844546508,0.9986606308527617
Gray-Scott reaction-diffusion,spirals,B,train,radial,41,0.00021992295680202547,0.9988805538095636
Gray-Scott reaction-diffusion,spirals,B,train,radial,42,0.00016424362596473857,0.9990447974355283
Gray-Scott reaction-diffusion,spirals,B,train,radial,43,0.00015339321098902065,0.9991981906465174
Gray-Scott reaction-diffusion,spirals,B,train,radial,44,0.00012460464530671993,0.9993227952918241
Gray-Scott reaction-diffusion,spirals,B,train,radial,45,9.906041914686636e-05,0.9994218557109709
Gray-Scott reaction-diffusion,spirals,B,train,radial,46,8.618791888609046e-05,0.9995080436298569
Gray-Scott reaction-diffusion,spirals,B,train,radial,47,7.165751712523889e-05,0.9995797011469821
Gray-Scott reaction-diffusion,spirals,B,train,radial,48,6.322633284243494e-05,0.9996429274798245
Gray-Scott reaction-diffusion,spirals,B,train,radial,49,5.1828181571385564e-05,0.9996947556613959
Gray-Scott reaction-diffusion,spirals,B,train,radial,50,4.914995079699305e-05,0.9997439056121928
Gray-Scott reaction-diffusion,spirals,B,train,radial,51,3.862482634441243e-05,0.9997825304385373
Gray-Scott reaction-diffusion,spirals,B,train,radial,52,3.1210840242237876e-05,0.9998137412787795
Gray-Scott reaction-diffusion,spirals,B,train,radial,53,2.9890794474843132e-05,0.9998436320732543
Gray-Scott reaction-diffusion,spirals,B,train,radial,54,2.404218488124938e-05,0.9998676742581355
Gray-Scott reaction-diffusion,spirals,B,train,radial,55,2.2799356419439274e-05,0.999890473614555
Gray-Scott reaction-diffusion,spirals,B,train,radial,56,1.749397510519564e-05,0.9999079675896602
Gray-Scott reaction-diffusion,spirals,B,train,radial,57,1.5177390357341736e-05,0.9999231449800176
Gray-Scott reaction-diffusion,spirals,B,train,radial,58,1.3457942807751288e-05,0.9999366029228254
Gray-Scott reaction-diffusion,spirals,B,train,radial,59,1.1468796778229464e-05,0.9999480717196035
Gray-Scott reaction-diffusion,spirals,B,train,radial,60,1.0534368557275688e-05,0.9999586060881609
Gray-Scott reaction-diffusion,spirals,B,train,radial,61,9.481584180260831e-06,0.9999680876723411
Gray-Scott reaction-diffusion,spirals,B,train,radial,62,7.908425359329e-06,0.9999759960977005
Gray-Scott reaction-diffusion,spirals,B,train,radial,63,6.906060330371816e-06,0.9999829021580309
Gray-Scott reaction-diffusion,spirals,B,train,radial,64,5.014216213264031e-06,0.9999879163742441
Gray-Scott reaction-diffusion,spirals,B,train,radial,65,3.4443429321468417e-06,0.9999913607171763
Gray-Scott reaction-diffusion,spirals,B,train,radial,66,2.4242270576015245e-06,0.999993784944234
Gray-Scott reaction-diffusion,spirals,B,train,radial,67,1.7646700682195677e-06,0.9999955496143023
Gray-Scott reaction-diffusion,spirals,B,train,radial,68,1.4874212612752098e-06,0.9999970370355635
Gray-Scott reaction-diffusion,spirals,B,train,radial,69,9.840062767645016e-07,0.9999980210418403
Gray-Scott reaction-diffusion,spirals,B,train,radial,70,6.282903660416127e-07,0.9999986493322064
Gray-Scott reaction-diffusion,spirals,B,train,radial,71,5.276008001441329e-07,0.9999991769330066
Gray-Scott reaction-diffusion,spirals,B,train,radial,72,4.38740226843756e-07,0.9999996156732334
Gray-Scott reaction-diffusion,spirals,B,train,radial,73,1.9325236436320758e-07,0.9999998089255977
Gray-Scott reaction-diffusion,spirals,B,train,radial,74,1.3149824218711546e-07,0.99999994042384
Gray-Scott reaction-diffusion,spirals,B,train,radial,75,4.859422202679898e-08,0.999999989018062
Gray-Scott reaction-diffusion,spirals,B,train,radial,76,1.098193833295638e-08,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,77,9.380089175634163e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,78,6.479579235226858e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,79,7.033681306865274e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,80,5.481296206858954e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,81,4.531000412839039e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,82,5.7688567482285775e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,83,3.0925844992913825e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,84,4.2585036184808905e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,85,2.2636145977031e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,86,2.1453853779765557e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,87,1.925344789573874e-18,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,88,6.662165577203565e-19,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,89,8.131308683061056e-19,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,radial,90,6.091523356276412e-20,1.0000000000000002
Gray-Scott reaction-diffusion,spirals,B,train,box,1,0.03686434584000427,0.03686434584000427
Gray-Scott reaction-diffusion,spirals,B,train,box,2,0.0988699405995384,0.13573428643954266
Gray-Scott reaction-diffusion,spirals,B,train,box,3,0.11533861540781747,0.25107290184736014
Gray-Scott reaction-diffusion,spirals,B,train,box,4,0.0881129850595799,0.33918588690694007
Gray-Scott reaction-diffusion,spirals,B,train,box,5,0.10761866213448877,0.44680454904142886
Gray-Scott reaction-diffusion,spirals,B,train,box,6,0.07947260566426097,0.5262771547056898
Gray-Scott reaction-diffusion,spirals,B,train,box,7,0.0789299820107472,0.605207136716437
Gray-Scott reaction-diffusion,spirals,B,train,box,8,0.06510130381065324,0.6703084405270902
Gray-Scott reaction-diffusion,spirals,B,train,box,9,0.06219372377138062,0.7325021642984708
Gray-Scott reaction-diffusion,spirals,B,train,box,10,0.0471165676223303,0.7796187319208011
Gray-Scott reaction-diffusion,spirals,B,train,box,11,0.041680689501797936,0.821299421422599
Gray-Scott reaction-diffusion,spirals,B,train,box,12,0.030647613612363258,0.8519470350349623
Gray-Scott reaction-diffusion,spirals,B,train,box,13,0.029137092276942698,0.8810841273119049
Gray-Scott reaction-diffusion,spirals,B,train,box,14,0.02242069271619773,0.9035048200281025
Gray-Scott reaction-diffusion,spirals,B,train,box,15,0.017808223604327177,0.9213130436324296
Gray-Scott reaction-diffusion,spirals,B,train,box,16,0.014535934352443852,0.9358489779848734
Gray-Scott reaction-diffusion,spirals,B,train,box,17,0.011749482597810872,0.9475984605826844
